Content,output_dir,file name,input_file,language,count,random_sequences,include_letters,include_numbers,include_symbols,length,random,format,thread_count,extension,skew_angle,random_skew,use_wikipedia,blur,random_blur,background,handwritten,name_format,distorsion,distorsion_orientation,width,alignment,orientation,text_color,space_width,margins,fit,font,case,Omnipage-OCR eng. result,Raw Score
不謹慎な狐をOCRで読み取れる。,out/,10.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.4825932084457945,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,11.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.0318173605224685,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不贋債な孤をOCRで読み取れる．,0.75
不謹慎な狐をOCRで読み取れる。,out/,12.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.5220634092005407,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,13.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.940210382804084,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,14.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.4698516208926695,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,15.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.253003389580559,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRて読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,16.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.4616428841712996,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,事”‘●，α●で臓み●れ‘．,0.2
不謹慎な狐をOCRで読み取れる。,out/,17.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.439743768669342,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,18.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.010527546422872,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,19.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.8582673241167096,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,20.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.5346756088747417,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,21.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.5844128184560136,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,22.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.600600151561226,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,23.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.8527262994604703,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不護慣な狐をOCRで読み取れる・,0.8125
不謹慎な狐をOCRで読み取れる。,out/,24.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.7939109922500154,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不護慣な狐をOCRで読み取れる。,0.875
不謹慎な狐をOCRで読み取れる。,out/,25.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.5016052003199194,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,事”な，，α貫で昌み”‘.,0.206896551724138
不謹慎な狐をOCRで読み取れる。,out/,26.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.2058695462957565,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,27.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.074162511330728,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,28.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.858077365382552,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不通慎な狐をOCRで読み取れる・,0.875
不謹慎な狐をOCRで読み取れる。,out/,29.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.3467968488381565,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不”な●●α費で議み”‘.,0.275862068965517
不謹慎な狐をOCRで読み取れる。,out/,30.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.80229339713932,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?‘,0
不謹慎な狐をOCRで読み取れる。,out/,31.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.04168463608987061,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRて読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,32.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.34592972078560846,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRで読み取れる。,1
不謹慎な狐をOCRで読み取れる。,out/,33.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.9618105685389153,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不量個な孤をOCRで鱗み殿れる．,0.625
不謹慎な狐をOCRで読み取れる。,out/,34.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.8150429526803515,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?‘,0
不謹慎な狐をOCRで読み取れる。,out/,35.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.2194922269012856,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,36.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.2043198043032386,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRで読み取れる。,1
不謹慎な狐をOCRで読み取れる。,out/,37.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.8703071198312058,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?●鵬●”?●．,0
不謹慎な狐をOCRで読み取れる。,out/,38.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.194621191785917,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,相個な縄をOCRで鱗み敏れる．,0.580645161290323
不謹慎な狐をOCRで読み取れる。,out/,39.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.5654522575608927,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,40.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.636531288452296,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,早”“●α●で一he.,0.0740740740740741
不謹慎な狐をOCRで読み取れる。,out/,41.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.3091642424274959,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不”な鳳●oc で級み電れ＆,0.333333333333333
不謹慎な狐をOCRで読み取れる。,out/,42.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.8449274113760286,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,43.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.274364385891648,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,.,0
不謹慎な狐をOCRで読み取れる。,out/,44.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.1680205118952474,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,45.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.9098480674944636,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,46.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.10855819896665952,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRで読み取れる。,1
不謹慎な狐をOCRで読み取れる。,out/,47.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.4404670264875001,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,事”な●●α貫で縄み電れ‘．,0.266666666666667
不謹慎な狐をOCRで読み取れる。,out/,48.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.8674593098171295,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,49.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.8860714079188323,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,50.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.2136031076916227,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不”な昌，OCRで辰み．れる．,0.580645161290323
不謹慎な狐をOCRで読み取れる。,out/,51.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.5259817286271273,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,52.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.3078255205715155,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,53.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.111634971713698,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,54.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.861486847956715,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?‘,0
不謹慎な狐をOCRで読み取れる。,out/,55.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.941908005829874,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?‘,0
不謹慎な狐をOCRで読み取れる。,out/,56.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.09289772242500938,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRで読み取れる。,1
不謹慎な狐をOCRで読み取れる。,out/,57.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.96364623855064,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,58.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.1760137364833816,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,59.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.2824547276083895,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRで読み取れる。,1
不謹慎な狐をOCRで読み取れる。,out/,60.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.849082218332377,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,61.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.2594109372022286,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不”“●α負で級み電れる．,0.344827586206897
不謹慎な狐をOCRで読み取れる。,out/,62.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.7482570891033675,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹憧な狐をOCRで読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,63.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.2769722093007396,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRで読み取れる。,1
不謹慎な狐をOCRで読み取れる。,out/,64.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.4613767678308953,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,事”q縄●α倉で臓み”‘.,0.137931034482759
不謹慎な狐をOCRで読み取れる。,out/,65.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.9758405129890613,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不置慎な孤をOCRで畏み取れる．,0.75
不謹慎な狐をOCRで読み取れる。,out/,66.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.9664283201926089,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不踊慎な孤をOCRで読み取れる．,0.8125
不謹慎な狐をOCRで読み取れる。,out/,67.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.5459357215331972,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRて読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,68.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.6305819964678778,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不護慎な狐をOCRで読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,69.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.733687163259324,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,70.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.0391775476463878,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不過憤な孤をOCRで畿み取れる．,0.6875
不謹慎な狐をOCRで読み取れる。,out/,71.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.7602195469949584,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,事”●●●α倉でーれ‘．,0.142857142857143
不謹慎な狐をOCRで読み取れる。,out/,72.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.2331305938701336,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不”な昌をOCRで畿み電れ‘．,0.580645161290323
不謹慎な狐をOCRで読み取れる。,out/,73.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.1769452610137314,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,74.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.5143610157201866,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,75.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.252588479013213,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不．伯な柵●OCRで辰み電れる．,0.5625
不謹慎な狐をOCRで読み取れる。,out/,76.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.9962325661540716,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,77.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.22945926833041863,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹慎な狐をOCRて読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,78.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.7665111690773379,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,"事”“""”…“．",0
不謹慎な狐をOCRで読み取れる。,out/,79.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.260291421812082,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,80.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.870667033967144,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,81.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.628850811802969,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,82.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.5399934839809304,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,83.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.460673637340412,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,84.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.4060504460416494,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,85.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.6734938661524081,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不護慎な狐をOCRで読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,86.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.3172531478676186,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,87.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.527543521359872,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,88.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.2142517583819785,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不．価な徴●OCRで鳳み駿れる．,0.5625
不謹慎な狐をOCRで読み取れる。,out/,89.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.7154625301156528,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不謹憤な狐をOCRで読み取れる。,0.9375
不謹慎な狐をOCRで読み取れる。,out/,90.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.7251532306756374,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?‘,0
不謹慎な狐をOCRで読み取れる。,out/,91.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.6942663451677795,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,92.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.121442202379834,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?,0
不謹慎な狐をOCRで読み取れる。,out/,93.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.4328160595952824,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,94.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,3.1670111777553203,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,95.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.0749244138890233,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不■個な昌をOCRで”取れる．,0.645161290322581
不謹慎な狐をOCRで読み取れる。,out/,96.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,0.8296261181886888,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,不護慎な狐をOCRで読み取れる・,0.875
不謹慎な狐をOCRで読み取れる。,out/,97.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.806064284315577,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
不謹慎な狐をOCRで読み取れる。,out/,98.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,1.7956111789710425,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,"事”“""’で鵬“h‘.",0.0740740740740741
不謹慎な狐をOCRで読み取れる。,out/,99.jpg,texts/testjp.txt,cn,100,False,False,False,False,16,False,32,1,jpg,0,False,False,2.681975495635094,True,0,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,?‘,0
